antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'Drug involvement'}),"frozenset({'ATF/LE Confiscation/Raid/Arrest', 'Stolen/Illegally owned gun{s} recovered during arrest/warrant'})",0.08176182630649424,0.02108051726385909,0.010786207877487644,0.13192229631777327,6.258019889480786,0.009062626286508944,1.1276864715955077
frozenset({'Drug involvement'}),"frozenset({'Possession (gun(s) found during commission of other crimes)', 'Stolen/Illegally owned gun{s} recovered during arrest/warrant'})",0.08176182630649424,0.025329809048561643,0.01261156613367786,0.15424760800231951,6.089568527997983,0.010540554685872696,1.1524297184064145
"frozenset({'Possession (gun(s) found during commission of other crimes)', 'Stolen/Illegally owned gun{s} recovered during arrest/warrant'})",frozenset({'Drug involvement'}),0.025329809048561643,0.08176182630649424,0.01261156613367786,0.49789424426766493,6.089568527997983,0.010540554685872696,1.8287744428546335
frozenset({'Drug involvement'}),"frozenset({'ATF/LE Confiscation/Raid/Arrest', 'Possession of gun by felon or prohibited person'})",0.08176182630649424,0.0381428757689618,0.018911422712672016,0.2312989272252827,6.064013857431767,0.015792791529219974,1.2512758968308724
"frozenset({'ATF/LE Confiscation/Raid/Arrest', 'Possession of gun by felon or prohibited person'})",frozenset({'Drug involvement'}),0.0381428757689618,0.08176182630649424,0.018911422712672016,0.49580484773151023,6.064013857431767,0.015792791529219974,1.821195958672235
"frozenset({'ATF/LE Confiscation/Raid/Arrest', 'Drug involvement'})",frozenset({'Possession (gun(s) found during commission of other crimes)'}),0.04379674517287565,0.14966159754406344,0.03943485011912241,0.900405953991881,6.016279184289631,0.03288015926931959,8.53804455726817
frozenset({'Possession (gun(s) found during commission of other crimes)'}),"frozenset({'ATF/LE Confiscation/Raid/Arrest', 'Drug involvement'})",0.14966159754406344,0.04379674517287565,0.03943485011912241,0.26349344632320915,6.016279184289631,0.03288015926931959,1.2982956499892129
frozenset({'Stolen/Illegally owned gun{s} recovered during arrest/warrant'}),"frozenset({'ATF/LE Confiscation/Raid/Arrest', 'Possession (gun(s) found during commission of other crimes)'})",0.03826733201370204,0.07562791138715375,0.017091990944326573,0.44664704971348923,5.905849328920609,0.014197912549771523,1.6704927445208924
"frozenset({'ATF/LE Confiscation/Raid/Arrest', 'Possession (gun(s) found during commission of other crimes)'})",frozenset({'Stolen/Illegally owned gun{s} recovered during arrest/warrant'}),0.07562791138715375,0.03826733201370204,0.017091990944326573,0.22600109709270433,5.905849328920609,0.014197912549771523,1.2425504278802417
frozenset({'Stolen/Illegally owned gun{s} recovered during arrest/warrant'}),frozenset({'Possession of gun by felon or prohibited person'}),0.03826733201370204,0.08465987886258845,0.019077364372325673,0.4985287285116928,5.888606683702623,0.015837656679651205,1.8253091915331279
frozenset({'Possession of gun by felon or prohibited person'}),frozenset({'Stolen/Illegally owned gun{s} recovered during arrest/warrant'}),0.08465987886258845,0.03826733201370204,0.019077364372325673,0.22534126706335317,5.888606683702623,0.015837656679651205,1.2414920623698056
"frozenset({'ATF/LE Confiscation/Raid/Arrest', 'Drug involvement', 'Possession of gun by felon or prohibited person'})",frozenset({'Possession (gun(s) found during commission of other crimes)'}),0.018911422712672016,0.14966159754406344,0.016558607038296966,0.8755875900971484,5.850449310080079,0.013728293303287386,6.834835874652133
frozenset({'Possession (gun(s) found during commission of other crimes)'}),"frozenset({'ATF/LE Confiscation/Raid/Arrest', 'Drug involvement', 'Possession of gun by felon or prohibited person'})",0.14966159754406344,0.018911422712672016,0.016558607038296966,0.11064031996198471,5.850449310080078,0.013728293303287386,1.103140382129075
frozenset({'Drug involvement'}),"frozenset({'Possession (gun(s) found during commission of other crimes)', 'Possession of gun by felon or prohibited person'})",0.08176182630649424,0.04711557836594877,0.022396197565398793,0.273919976804871,5.813787844804165,0.018543941830712073,1.3123683219390407
"frozenset({'Possession (gun(s) found during commission of other crimes)', 'Possession of gun by felon or prohibited person'})",frozenset({'Drug involvement'}),0.04711557836594877,0.08176182630649424,0.022396197565398793,0.47534591194968556,5.813787844804164,0.018543941830712073,1.750178250027181
frozenset({'ATF/LE Confiscation/Raid/Arrest'}),frozenset({'Stolen/Illegally owned gun{s} recovered during arrest/warrant'}),0.09484751146775398,0.03826733201370204,0.02108051726385909,0.22225693576605846,5.808007093007605,0.017450956051849136,1.2365686204268267
frozenset({'Stolen/Illegally owned gun{s} recovered during arrest/warrant'}),frozenset({'ATF/LE Confiscation/Raid/Arrest'}),0.03826733201370204,0.09484751146775398,0.02108051726385909,0.5508750193588353,5.808007093007605,0.017450956051849136,2.015368833949211
frozenset({'Stolen/Illegally owned gun{s} recovered during arrest/warrant'}),"frozenset({'Drug involvement', 'Possession (gun(s) found during commission of other crimes)'})",0.03826733201370204,0.05725579906835611,0.01261156613367786,0.329564813380827,5.756007579029134,0.010420539461019264,1.406167545718555
"frozenset({'Drug involvement', 'Possession (gun(s) found during commission of other crimes)'})",frozenset({'Stolen/Illegally owned gun{s} recovered during arrest/warrant'}),0.05725579906835611,0.03826733201370204,0.01261156613367786,0.22026705310009317,5.756007579029134,0.010420539461019264,1.233412890669803
frozenset({'Possession of gun by felon or prohibited person'}),"frozenset({'Possession (gun(s) found during commission of other crimes)', 'Stolen/Illegally owned gun{s} recovered during arrest/warrant'})",0.08465987886258845,0.025329809048561643,0.012267829838681,0.14490724536226812,5.720818703546315,0.010123411273017274,1.1398414799624477
"frozenset({'Possession (gun(s) found during commission of other crimes)', 'Stolen/Illegally owned gun{s} recovered during arrest/warrant'})",frozenset({'Possession of gun by felon or prohibited person'}),0.025329809048561643,0.08465987886258845,0.012267829838681,0.4843238184370613,5.720818703546314,0.010123411273017274,1.7750288918971402
frozenset({'Drug involvement'}),frozenset({'ATF/LE Confiscation/Raid/Arrest'}),0.08176182630649424,0.09484751146775398,0.04379674517287565,0.5356625108727168,5.647617977355472,0.03604183941464593,1.9493418251312624
frozenset({'ATF/LE Confiscation/Raid/Arrest'}),frozenset({'Drug involvement'}),0.09484751146775398,0.08176182630649424,0.04379674517287565,0.4617595601099725,5.647617977355472,0.03604183941464593,1.7059999688635785
"frozenset({'Drug involvement', 'Stolen/Illegally owned gun{s} recovered during arrest/warrant'})",frozenset({'Possession (gun(s) found during commission of other crimes)'}),0.015171808882619982,0.14966159754406344,0.01261156613367786,0.8312499999999999,5.554197026095909,0.010340928978671742,5.039042384924067
frozenset({'Possession (gun(s) found during commission of other crimes)'}),"frozenset({'Drug involvement', 'Stolen/Illegally owned gun{s} recovered during arrest/warrant'})",0.14966159754406344,0.015171808882619982,0.01261156613367786,0.0842672157763434,5.554197026095909,0.010340928978671742,1.0754536782826898
"frozenset({'ATF/LE Confiscation/Raid/Arrest', 'Stolen/Illegally owned gun{s} recovered during arrest/warrant'})",frozenset({'Possession (gun(s) found during commission of other crimes)'}),0.02108051726385909,0.14966159754406344,0.017091990944326573,0.8107956142816981,5.417526122845129,0.013937047053562213,4.4942848403206055
frozenset({'Possession (gun(s) found during commission of other crimes)'}),"frozenset({'ATF/LE Confiscation/Raid/Arrest', 'Stolen/Illegally owned gun{s} recovered during arrest/warrant'})",0.14966159754406344,0.02108051726385909,0.017091990944326573,0.11420425296004434,5.417526122845128,0.013937047053562213,1.1051300325242865
frozenset({'ATF/LE Confiscation/Raid/Arrest'}),frozenset({'Possession (gun(s) found during commission of other crimes)'}),0.09484751146775398,0.14966159754406344,0.07562791138715375,0.7973631592101974,5.327773939974397,0.061432881297810805,4.1963662636154195
frozenset({'Possession (gun(s) found during commission of other crimes)'}),frozenset({'ATF/LE Confiscation/Raid/Arrest'}),0.14966159754406344,0.09484751146775398,0.07562791138715375,0.5053260998693224,5.327773939974397,0.061432881297810805,1.8297963330855593
"frozenset({'Drug involvement', 'Possession of gun by felon or prohibited person'})",frozenset({'Possession (gun(s) found during commission of other crimes)'}),0.02854196546042884,0.14966159754406344,0.022396197565398793,0.7846760797342193,5.243002163619124,0.018124561417543532,3.949112580740396
frozenset({'Possession (gun(s) found during commission of other crimes)'}),"frozenset({'Drug involvement', 'Possession of gun by felon or prohibited person'})",0.14966159754406344,0.02854196546042884,0.022396197565398793,0.14964558666297073,5.243002163619124,0.018124561417543532,1.14241546736648
"frozenset({'ATF/LE Confiscation/Raid/Arrest', 'Possession of gun by felon or prohibited person'})",frozenset({'Possession (gun(s) found during commission of other crimes)'}),0.0381428757689618,0.14966159754406344,0.029792454395676033,0.7810752019888129,5.218942031932062,0.024083930673168462,3.8841575288902814
frozenset({'Possession (gun(s) found during commission of other crimes)'}),"frozenset({'ATF/LE Confiscation/Raid/Arrest', 'Possession of gun by felon or prohibited person'})",0.14966159754406344,0.0381428757689618,0.029792454395676033,0.19906545756939767,5.218942031932062,0.024083930673168462,1.20091851864958
frozenset({'Possession of gun by felon or prohibited person'}),"frozenset({'ATF/LE Confiscation/Raid/Arrest', 'Drug involvement'})",0.08465987886258845,0.04379674517287565,0.018911422712672016,0.22338116905845293,5.100405707700811,0.015203595571760709,1.231238822354919
"frozenset({'ATF/LE Confiscation/Raid/Arrest', 'Drug involvement'})",frozenset({'Possession of gun by felon or prohibited person'}),0.04379674517287565,0.08465987886258845,0.018911422712672016,0.4317997293640054,5.100405707700811,0.015203595571760709,1.6109462955954923
frozenset({'Possession of gun by felon or prohibited person'}),"frozenset({'ATF/LE Confiscation/Raid/Arrest', 'Drug involvement', 'Possession (gun(s) found during commission of other crimes)'})",0.08465987886258845,0.03943485011912241,0.016558607038296966,0.19558977948897446,4.959820536863934,0.013220057404247731,1.1941235023973837
"frozenset({'ATF/LE Confiscation/Raid/Arrest', 'Drug involvement', 'Possession (gun(s) found during commission of other crimes)'})",frozenset({'Possession of gun by felon or prohibited person'}),0.03943485011912241,0.08465987886258845,0.016558607038296966,0.41989780583107905,4.959820536863933,0.013220057404247731,1.5778946026031961
frozenset({'Drug involvement'}),frozenset({'Stolen/Illegally owned gun{s} recovered during arrest/warrant'}),0.08176182630649424,0.03826733201370204,0.015171808882619982,0.18556103218324155,4.849071581912201,0.01204300192930273,1.1808529625791178
frozenset({'Stolen/Illegally owned gun{s} recovered during arrest/warrant'}),frozenset({'Drug involvement'}),0.03826733201370204,0.08176182630649424,0.015171808882619982,0.3964689484280626,4.8490715819122,0.01204300192930273,1.5214431325478488
frozenset({'Possession of gun by felon or prohibited person'}),frozenset({'ATF/LE Confiscation/Raid/Arrest'}),0.08465987886258845,0.09484751146775398,0.0381428757689618,0.4505425271263563,4.75017762885145,0.030113096937683777,1.6473567713954818
frozenset({'ATF/LE Confiscation/Raid/Arrest'}),frozenset({'Possession of gun by felon or prohibited person'}),0.09484751146775398,0.08465987886258845,0.0381428757689618,0.40214946263434137,4.75017762885145,0.030113096937683777,1.5310517661667156
frozenset({'Drug involvement'}),frozenset({'Possession (gun(s) found during commission of other crimes)'}),0.08176182630649424,0.14966159754406344,0.05725579906835611,0.700275442157147,4.679058981386134,0.04501919352520595,2.837066166936421
frozenset({'Possession (gun(s) found during commission of other crimes)'}),frozenset({'Drug involvement'}),0.14966159754406344,0.08176182630649424,0.05725579906835611,0.38256840771393497,4.679058981386134,0.04501919352520595,1.4871901359852553
frozenset({'Possession of gun by felon or prohibited person'}),"frozenset({'ATF/LE Confiscation/Raid/Arrest', 'Possession (gun(s) found during commission of other crimes)'})",0.08465987886258845,0.07562791138715375,0.029792454395676033,0.35190759537976896,4.653144439997644,0.02338980457900902,1.42629674722775
"frozenset({'ATF/LE Confiscation/Raid/Arrest', 'Possession (gun(s) found during commission of other crimes)'})",frozenset({'Possession of gun by felon or prohibited person'}),0.07562791138715375,0.08465987886258845,0.029792454395676033,0.3939346446203275,4.653144439997644,0.02338980457900902,1.5102993646023415
"frozenset({'Drug involvement', 'Possession (gun(s) found during commission of other crimes)'})",frozenset({'Possession of gun by felon or prohibited person'}),0.05725579906835611,0.08465987886258845,0.022396197565398793,0.39116033536900946,4.620374380689846,0.01754892855209106,1.5034173597940383
frozenset({'Possession of gun by felon or prohibited person'}),"frozenset({'Drug involvement', 'Possession (gun(s) found during commission of other crimes)'})",0.08465987886258845,0.05725579906835611,0.022396197565398793,0.2645432271613581,4.620374380689846,0.01754892855209106,1.2818485541888953
frozenset({'Possession (gun(s) found during commission of other crimes)'}),frozenset({'Stolen/Illegally owned gun{s} recovered during arrest/warrant'}),0.14966159754406344,0.03826733201370204,0.025329809048561643,0.16924721815229873,4.422759812251816,0.019602659005641912,1.1576640957461262
frozenset({'Stolen/Illegally owned gun{s} recovered during arrest/warrant'}),frozenset({'Possession (gun(s) found during commission of other crimes)'}),0.03826733201370204,0.14966159754406344,0.025329809048561643,0.6619172990552888,4.422759812251816,0.019602659005641912,2.515178682848366
frozenset({'Possession (gun(s) found during commission of other crimes)'}),"frozenset({'Stolen/Illegally owned gun{s} recovered during arrest/warrant', 'Possession of gun by felon or prohibited person'})",0.14966159754406344,0.019077364372325673,0.012267829838681,0.08197045895537164,4.296739180296886,0.00941268100978854,1.0685087916794918
"frozenset({'Stolen/Illegally owned gun{s} recovered during arrest/warrant', 'Possession of gun by felon or prohibited person'})",frozenset({'Possession (gun(s) found during commission of other crimes)'}),0.019077364372325673,0.14966159754406344,0.012267829838681,0.6430568499534016,4.296739180296886,0.00941268100978854,2.3822796497003127
frozenset({'Possession of gun by felon or prohibited person'}),frozenset({'Drug involvement'}),0.08465987886258845,0.08176182630649424,0.02854196546042884,0.3371368568428421,4.123401739817347,0.02162001914973704,1.3852605672417078
frozenset({'Drug involvement'}),frozenset({'Possession of gun by felon or prohibited person'}),0.08176182630649424,0.08465987886258845,0.02854196546042884,0.3490866917947231,4.123401739817347,0.02162001914973704,1.406239678308656
frozenset({'Possession of gun by felon or prohibited person'}),frozenset({'Possession (gun(s) found during commission of other crimes)'}),0.08465987886258845,0.14966159754406344,0.04711557836594877,0.5565278263913196,3.7185746746253088,0.0344452456474869,1.9174560503682803
frozenset({'Possession (gun(s) found during commission of other crimes)'}),frozenset({'Possession of gun by felon or prohibited person'}),0.14966159754406344,0.08465987886258845,0.04711557836594877,0.31481408149526785,3.718574674625308,0.0344452456474869,1.3359003686691933
frozenset({'Officer Involved Incident'}),frozenset({'Brandishing/flourishing/open carry/lost/found'}),0.08528216008628967,0.0685220524612704,0.014537674683229225,0.17046560111188325,2.4877480313105442,0.008693966035786024,1.1228924910012832
frozenset({'Brandishing/flourishing/open carry/lost/found'}),frozenset({'Officer Involved Incident'}),0.0685220524612704,0.08528216008628967,0.014537674683229225,0.2121605258605778,2.4877480313105442,0.008693966035786024,1.1610459616952815
frozenset({'Brandishing/flourishing/open carry/lost/found'}),frozenset({'Possession (gun(s) found during commission of other crimes)'}),0.0685220524612704,0.14966159754406344,0.012344874180663056,0.1801591420169521,1.2037766866941906,0.0020897543423112046,1.0371993468926617
frozenset({'Possession (gun(s) found during commission of other crimes)'}),frozenset({'Brandishing/flourishing/open carry/lost/found'}),0.14966159754406344,0.0685220524612704,0.012344874180663056,0.08248524927731359,1.2037766866941906,0.0020897543423112046,1.0152184984547061
frozenset({'Officer Involved Incident'}),frozenset({'Possession (gun(s) found during commission of other crimes)'}),0.08528216008628967,0.14966159754406344,0.013328671162895446,0.15628908964558721,1.0442831842655729,0.0005652068423727709,1.0078551693716273
frozenset({'Possession (gun(s) found during commission of other crimes)'}),frozenset({'Officer Involved Incident'}),0.14966159754406344,0.08528216008628967,0.013328671162895446,0.08905872569595692,1.0442831842655729,0.0005652068423727709,1.0041457838350256
